Delivery Platform,Restaurant Name,Rating,Rating Count,Restaurant Tag,Price Tag,Category Name,Menu Item Name,Menu Item Description,Menu Item Price
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Gyro Hoagie,"Provolone cheese, lettuce, tomato, and red onion.",$10.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Steak Hoagie,"Mushrooms, provolone cheese, lettuce, tomato, and red onion.",$10.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Meatball Hoagie,Tomato sauce and provolone cheese.,$10.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Vegetarian Hoagie ,$10.99,
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Yinz Hoagie,"Special ranch dressing, hot sauce, provolone cheese, lettuce, tomato, and red onion.",$10.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Breaded Chicken Hoagie,"Provolone cheese, lettuce, tomato, and red onion.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Chicken Parmesan Hoagie,Tomato sauce and provolone cheese.,$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Buffalo Chicken Hoagie,"Buffalo fries, hot sauce, and provolone cheese.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Sriracha Grilled Chicken Hoagie,"Sriracha sauce, onions, lettuce tomato, and provolone cheese.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Tandoori Chicken Hoagie,"Tandoori sauce, onions, provolone cheese, lettuce, and tomato.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Ranchero Grilled Chicken Hoagie,"French fries, special ranch sauce, and provolone cheese.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Ranchero Steak Hoagie,"French fries, special ranch sauce, and provolone cheese.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Supreme Steak Hoagie,"Mushrooms, green peppers, hot peppers, provolone cheese, lettuce, and tomato.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Texas Rodeo Grilled Chicken Hoagie,"Fried mushroom, onions, green peppers, provolone cheese, ranch, and sauce.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Hoagies,Texas Rodeo Steak Hoagie,"Fried mushroom, onions, green peppers, provolone cheese, ranch, and sauce.",$10.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Pizza,Pizza,"Prepared with fresh dough, pizza sauce, and the Italian cheese blend.",$10.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Forbes Gyro Special Pizza,"Gyro meat, buffalo fries, cheddar, mozzarella, provolone cheese, and with hot and ranch sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Buffalo Chicken Pie Pizza,"Grilled chicken, buffalo fries, cheddar, mozzarella, and provolone cheese with hot sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Chicken Ranchero Pie Pizza,"Grilled chicken, tomato, mozzarella, provolone, and cheddar cheese with ranch sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Yinz Pie Pizza,"Grilled chicken, buffalo fries, cheddar, mozzarella, and provolone cheese with spicy yinz sauce hot and ranch.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Greek Pie Pizza,"Gyro meat, tomato, red onion, black olive, mozzarella, provolone, and feta cheese with white sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Perogie Pie Pizza,"Mashed potatoes, onion, mozzarella, provolone, cheddar, and white sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Spinach and Chicken Pie Pizza,"Spinach, grilled chicken, tomato, red onion, mozzarella, and provolone cheese with red sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Spinach and Feta Pie Pizza,"Spinach, tomato, red onion, mozzarella, provolone, feta, and Romano cheese with white sauce.",$14.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Broccoli and Chicken Pie Pizza,"Broccoli, grilled chicken, cheddar, mozzarella, and provolone cheese with white sauce.",$14.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,BBQ Chicken Pie Pizza,"Grilled chicken, red onion, green pepper, cheddar, mozzarella, and provolone cheese with barbeque sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Steak Pie Pizza,"Steak, red onion, mushroom, green pepper, mozzarella, Romano, and provolone cheese with white sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Vegetable Pie Pizza,"Spinach, mushroom, red onion, green pepper, tomato, mozzarella, provolone, and Romano cheese with red sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Special Pizza,Steak Ranchero Pie Pizza,"Steak, onion, cheddar, mozzarella, and provolone cheese with ranch sauce.",$15.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Stromboli's, Calzone and Wedgies",Steak Calzone,"Stuffed with steak, mushroom, red onion, green pepper, mozzarella, provolone, ricotta cheese, and tomato sauce. Wedgies come with lettuce, tomato, onion, and dressing, without tomato sauce, and ricotta cheese. Strombolis come with tomato sauce on the side.",$16.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Stromboli's, Calzone and Wedgies",Meatball Calzone,"Stuffed with meatballs, mozzarella, provolone, ricotta, and tomato sauce. Wedgies come with lettuce, tomato, onion, dressing, without tomato sauce, and ricotta cheese. Strombolis come with tomato sauce on the side.",$16.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Stromboli's, Calzone and Wedgies",Gyro Calzone,"Stuffed with gyro meat, feta cheese, mozzarella, and provolone cheese. Wedgies come with lettuce, tomato, onion, dressing, without tomato sauce, and ricotta cheese. Strombolis come with tomato sauce on the side.",$16.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Stromboli's, Calzone and Wedgies",Chicken Calzone,"Stuffed with grilled chicken, mozzarella, provolone, ricotta cheese, and tomato sauce. Wedgies come with lettuce, tomato, onion, dressing, without tomato sauce, and ricotta cheese. Strombolis come with tomato sauce on the side.",$16.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Stromboli's, Calzone and Wedgies",Pepperoni Calzone,"Stuffed with pepperoni, mozzarella, provolone, ricotta cheese, and tomato sauce. Wedgies come with lettuce, tomato, onion, dressing, without tomato sauce, and ricotta cheese. Strombolis come with tomato sauce on the side.",$16.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Stromboli's, Calzone and Wedgies",Buffalo Chicken Calzone,"Spicy grilled chicken strips topped with mozzarella, provolone, and ricotta cheese. Wedgies come with lettuce, tomato, onion, dressing, without tomato sauce, and ricotta cheese. Strombolis come with tomato sauce on the side.",$16.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Stromboli's, Calzone and Wedgies",Five Cheese Calzone,"Stuffed with mozzarella, provolone,feta, ricotta, fontinella cheeses, and tomato sauce. Wedgies come with lettuce, tomato, onion, dressing, without tomato sauce, and ricotta cheese. Strombolis come with tomato sauce on the side.",$16.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Stromboli's, Calzone and Wedgies",Vegetable Calzone,"Stuffed with mushroom, onion, green pepper, tomato, black olive, spinach, mozzarella, and provolone cheese. Wedgies come with lettuce, tomato, onion, dressing, without tomato sauce, and ricotta cheese. Strombolis come with tomato sauce on the side.",$16.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Beverages,Soda (2 lts),,$4.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Beverages,Can Soda,,$1.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Beverages,Water,,$2.50
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Beverages,Gatorade,,$3.49
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Ice Cream, Milk Shake & Smothie",Milkshakes,,$8.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Ice Cream, Milk Shake & Smothie",Smoothies,,$8.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,"Ice Cream, Milk Shake & Smothie",Ice Cream (5 oz),Hersheys Premium Ice Cream,$6.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,12 pieces boneless wings,,$18.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,6 Pc boneless wings,,$10.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,24 Pc boneless wings,,$25.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,6 Pc fresh wings,,$12.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,12 Pc fresh wings,,$17.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,24 Pc fresh wings,,$27.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,6 Pc breaded wings,,$13.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,12 Pc breaded wings,,$18.99
UberEats,Pitt Pizza Lovers (3175 Forbes Avenue),3.8,28,Pizza,,Wings,24 Pc breaded wings,,$28.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Popular Items,Hummus,"A blend of ground chick peas mixed with tahini, topped with olive oil and spices. Served as a cold dip with pita bread.",$6.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Popular Items,Iraqi Kebab Plate,Mix of lamb and beef combination with spices served with rice and salad.,$14.00
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Popular Items,French Fries,,$4.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Popular Items,Falafel Plate,"Croquette of chickpeas blended with celery, parsley, onions, and garlic. Served with tahini sauce.",$7.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Popular Items,Mint Lemonade Juice,16 oz.,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Falafel Plate,"Croquette of chickpeas blended with celery, parsley, onions, and garlic. Served with tahini sauce.",$7.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Sigara Borek,Crispy pastry rolls filled with a blend of zesty feta cheese or potato and fresh parsley.,$7.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Stuffed Grape Leaves Meat,"Grape leaves stuffed with rice, onions, fresh mint, and tomatoes. Served with yogurt sauce.",$6.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Vegetarian Stuffed Grape Leaves ,$6.99,
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,French Fries,,$4.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Spinach Pie,"Triangle pastry dough stuffed with spinach, tomatoes, and a touch of onions.",$4.49
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Spinach and Feta Pie,"Triangle pastry dough stuffed with spinach, feta cheese, tomatoes, and a touch of onion.",$4.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Kubbah,"Bulgur wheat, rice patties, or potatoes patties stuffed with ground beef and exotic spices served pita salad and cucumber sauce.",$9.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Hummus,"A blend of ground chick peas mixed with tahini, topped with olive oil and spices. Served as a cold dip with pita bread.",$6.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Baba Ghanoush,"Smoked eggplant, tahini, yogurt, garlic, and fresh lemon juice. Topped with olive oil and spices.",$6.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Tabouleh,"Cracked wheat salad with scallions, parsley and olive oil, and lemon juice blending.",$6.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Red Tabbouleh (Kisir),"Cooked cracked wheat salad with scallions, parsley, olive oil and lemon juice blending, and tomato paste.",$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Cheese Plate,"A generous portion of fresh feta cheese, tomatoes, and olives.",$6.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Large Combination Plate,"Hummus, baba ghanoush, grape leaves, and tabbouleh served with pita bread.",$14.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,bulgur,,$9.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,meat pie,Triangle pastry dough stuffed with ground meat and onions,$4.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,Laham Bajine,Thin flatbread topped with a spicy ground meat mixture and baked in oven.,$5.00
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Appetizers,cheese pies,Thin flatbread topped with cheese toppings and baked in oven.,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Soup,Lentil Soup,,$4.49
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Soup,Okra soup,"okra , tomato paste , spice",$4.49
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Salads,Dijlah Salad,"Tomatoes, cucumbers, onion, parsley, and walnuts served with pomegranate sauce.",$8.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Salads,Shepherd Salad,"Mediterranean classic of chopped tomatoes, cucumbers, green peppers, red onions, and parsley tossed in olive oil and lemon juice dressing.",$8.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Salads,Green Salad,"Lettuce, tomatoes, cucumber, and red cabbage served with dressing.",$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Salads,Fattoush Salad,"Tomatoes, cucumbers, lettuce, green peppers, red onions, parsley, and pita chips served with dressing.",$8.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Meat Shawarma Plate,Marinated beef tenderloin and thinly sliced with tahini sauce. Served with white rice and salad.,$14.00
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Chicken Shawarma Plate,"Taste with garlic sauce, onions, and lettuce served with white rice and salad.",$13.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Iraqi Kebab Plate,Mix of lamb and beef combination with spices served with rice and salad.,$14.00
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Iraqi Chicken Kebab Plate,Mix of lamb and ground chicken combination with spices served with rice and salad.,$13.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Kufta Plate,Ground meat mixed onions and exotic spices served with rice and salad.,$12.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Kuzi (Lamb Shank),Oven roasted lamb shank marinated in exotic spices and served on rice and salad.,$15.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Mix Grill,Combination of fresh kebabs served with rice and vegetables.,$16.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Lamb Tikka Plate,"Char grilled lamb cubes marinated in sauce and grilled on skewers, served with white rice and salad.",$15.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Chicken Tikka Plate,"Char grilled chicken cubes marinated in sauce and grilled on skewers, served with white rice and salad.",$13.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Dijlah Plate for Three,"For 3 people. Combination of chicken kebab, kufte kebab, Iraqi kebab, and tikka, served with white rice and salad.",$42.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Dijlah Kuzi Combo for 2,"For 3 people. Combination of chicken shawarma, meat shawarma, and kuzi served with rice and salad.",$28.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Dijlah Plate for Five,"For 5 people. A mix of Iraqi kebab, Iraqi chicken kebab, lamb tikka, chicken tikka, kufta, falafel, chicken, meat shawarma, and fries served with rice and salad.",$75.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,kids meal,6 pieces chicken nuggets with french fries and Apple juice,$10.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Entrees,Mix Grill Combo,"A mix of Iraqi kabob, Iraqi Chicken kabab, Chicken and Lamb Tikka served with grilled tomatoes, onion and rice or fries with sides of hummus and baba.
",$29.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Crispy Chicken Sandwiches,"Fired chicken with lettuce , Tomato , onion and pickles with homemade sauce",$9.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Iraqi Kebab Sandwich,"Served with onions, tomatoes, sumac, and parsley.",$8.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Kubbah Sandwich,"Served with onions, tomatoes, parsley, and cucumber sauce.",$7.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Meat Shawarma Sandwich,"Served with onions, tomatoes, parsley, tahini sauce, and pickles.",$9.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Chicken Shawarma Sandwich,"Served with lettuce, parsley, pickle and tomatoes, and a touch of garlic sauce.",$8.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Vegetarian Sandwich ,$7.50,
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Tabouleh Sandwich,"Tabbouleh, hummus, and French fries.",$7.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Falafel Sandwich,"Served with tahini sauce, lettuce, tomatoes, pickles, parsley, and onions.",$7.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Burger,"Classic fire grilled burger served on a sesame bun with lettuce, tomatoes, and onions.",$9.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Meat Shawarma Saj Sandwich,"Served on a whole wheat wrap with onions, tomatoes, parsley, tahini, and cheese.",$9.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Chicken Shawarma Saj Sandwich,"Served on a whole wheat wrap with French-fries , parsley, pickle, and tomatoes, and a touch of garlic sauce",$9.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Arabic Meat Shawarma Saj Sandwich,"Served on a tortilla wrap with pickles, cheese, and tahini sauce comes with fries.",$11.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Arabic Chicken Shawarma Saj Sandwich,"Served on a tortilla wrap with pickles, cheese, and garlic sauce comes with fries.",$9.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Veggie Burger,"California veggie burger served on a sesame bun with lettuce tomatoes, onions.",$8.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Philly cheese steak sandwich,Thinly sliced pieces of beefsteak and melted cheese,$9.00
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Sandwiches,Gyro sandwich,"meat cut from a spit, wrapped in a pita, with yogurt and garlic sauces",$7.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Fresh Juices,Squeezed Orange Juice,16 oz.,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Fresh Juices,Mint Lemonade Juice,16 oz.,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Fresh Juices,Mango Juice,16 oz.,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Fresh Juices,Strawberry Juice,16 oz.,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Fresh Juices,Banana Milkshake,16 oz.,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Fresh Juices,Banana Strawberry Juice,16 oz.,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Ayran,,$2.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Coke,Can.,$1.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Pepsi,Can.,$1.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Sparkling Water,,$2.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Water Bottle,,$1.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Vimto,,$2.25
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Barbican,,$2.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,RedBull,,$3.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Glass Bottle,,$2.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Aloe Vera Drink,,$2.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Drinks,Dijlah juice,"strawberry ,banana and mango",$6.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Baklava,,$1.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Fingers,,$2.00
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Namoura,,$1.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Choc Mousse,,$3.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Cheesecake,,$2.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Kanafeh,,$5.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Mamoul,,$1.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Chocolate Peanut Butter Cream Pie,,$2.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Key Lime Pie Cup,,$2.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Desserts,Tiramisu cake,"Tiramisu is a very popular Italian, coffee flavored, layered dessert made with lady fingers and a creamy filling.",$3.49
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,Specials (available Saturday),Mandi chicken,"Mandi is a Yemeni style of cooking chicken or meat over rice. A special oven , Basically, the chicken cooked over a pot of rice and water. To lend an extra-special smoky flavor, a red hot coal is dropped in a small aluminum bloat with some oil.",$14.99
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,extra sauces,Garlic Sauce,,$0.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,extra sauces,Tahini Sauce,,$0.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,extra sauces,Hot sauce,,$0.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,extra sauces,chill sauce,,$0.50
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,extra sauces,cucumber sauce,,$0.75
UberEats,Dijlah Restaurant,4.7,53,Mediterranean,$$,extra sauces,pomegranate sauce,,$0.75
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Popular Items,Gyro Pita Sandwich,"Marinated lamb and beef grilled on revolving upright skewer and sliced very thin, topped with Lettuce, tomato, onions, and side cucumber sauce.",$10.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Popular Items,Gyro Wrap,,$10.50
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Popular Items,Classic Pizza,"Prepared with fresh dough, homemade pizza sauce (tomato, red or garlic butter, white) and the finest quality of Italian cheese blend (Grande).",$10.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Popular Items,Ranchero Grilled Chicken Hoagie,"French fries, special ranch sauce, and provolone cheese.",$10.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Popular Items,Chicken Gyro Wrap,,$10.50
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Family Bundles,Family Bundle for 2,"Your choice of 2 pita sandwiches, 2 french fries and 2 cans of soda.",$28.00
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,French Fries,,$7.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Nacho Cheese Fries,,$10.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Buffalo Cheese Fries,,$10.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Mozzarella Sticks,,$7.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Jalapeno Poppers,,$7.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Onion Rings,,$7.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Breaded Mushrooms,,$7.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Chicken Tenders,,$7.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Chicken Tenders with Fries,,$13.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Falafel,,$8.49
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Garlic Bread,,$1.69
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Garlic Bread with Cheese,,$2.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Bread Sticks,,$9.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Cheesy Breadsticks,,$11.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Gyro Rolls,,$12.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Chicken Gyro Rolls,,$12.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Spinach and Feta Rolls,,$12.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Steak Rolls,,$12.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Pepperoni Rolls,,$12.99
UberEats,Forbes Gyro,4.1,65,Mediterranean,$,Hot Appetizers,Pizza Boat,,$8.99
